timestamp,symbol,strategy,mode,open_positions,unrealized_pnl,realized_pnl,account_balance,equity,max_drawdown,trades_today,avg_slippage,last_error
2025-10-03T02:33:40.210909,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:41.266666,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:42.319882,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:43.373196,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:44.420300,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:45.446356,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:46.493410,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:47.533825,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:49.024196,BTC/USDT:USDT,test,,0,0,0,1000,1000.0,0,0,0.0,
2025-10-03T02:33:51.055197,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:52.094579,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:53.164534,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:54.221621,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:55.267490,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:56.335114,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:57.402056,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:58.482978,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:33:59.559706,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:00.631304,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:01.781588,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:02.838854,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:03.918504,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:04.970402,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:06.018113,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:07.072899,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:08.125814,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:09.156332,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:10.185329,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:11.208244,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:12.278649,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:13.320918,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:14.346704,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:15.368109,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:16.390915,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:34:17.951157,BTC/USDT:USDT,test,,0,0,0,1000,1000.0,0,0,0.0,
2025-10-03T02:42:42.850235,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:43.909328,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:44.964745,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:46.005065,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:47.023203,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:48.063700,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:49.119896,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:50.168455,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:51.200109,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:52.240909,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:53.310991,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:54.350433,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:55.395411,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:56.438811,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:57.504462,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:58.566198,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:42:59.598148,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:00.651259,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:01.776344,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:02.825490,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:03.892741,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:04.943161,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:05.990989,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:07.048529,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:08.115995,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:09.645860,BTC/USDT:USDT,test,,0,0,0,1000,1000.0,0,0,0.0,
2025-10-03T02:43:15.413839,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:16.515697,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:17.601963,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:18.717185,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:19.897313,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:21.122116,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:22.259016,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:23.399135,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:24.494208,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:25.621957,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:26.689297,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:27.748157,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:28.816487,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:29.912629,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:30.998610,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:32.080805,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:33.191396,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:34.412861,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:35.584712,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:36.634952,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:37.700030,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:38.753449,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:39.823413,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:40.890408,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:41.968762,,,paper,0,57.62773439240641,57.62773439240641,1000,1057.6277343924064,0.016620624065938946,9,0.0,
2025-10-03T02:43:43.503336,BTC/USDT:USDT,test,,0,0,0,1000,1000.0,0,0,0.0,
